clasificacion,texto
Verdadero,Vidal: “Aumentamos 100% los montos que enviamos a los comedores escolares”
Verdadero,"El monto de cada ración pasó de $3,95 a $7,90 para los desayunos y meriendas; y de $6,30 a $12,60 para los almuerzos. Además, la Gobernadora anunció una nueva suba para el mes de mayo. Aún así, hay críticas por la falta de cupos y por la cantidad de comida que reciben los chicos."
Falso,Cabrera: “Las importaciones en 2016 cayeron 7% respecto del 2015”
Falso,"El valor de las importaciones cayó en la medida que señaló el ministro, pero se debe a que bajaron los precios internacionales. Las cantidades sí aumentaron. En particular, hubo un crecimiento de la importación de bienes de consumo."
Falso,"Massa: “Tigre tenía 0% de presupuesto en seguridad municipal y pasó a tener 14,5% del presupuesto”"
Falso,"Según datos del Municipio de Tigre, la inversión en Seguridad como porcentaje del gasto total tiene similares porcentajes que en 2007, cuando Sergio Massa asumió como intendente."
Verdadero,Vidal: “En los últimos diez años cada vez más familias eligen a la escuela privada”
Verdadero,"Los datos disponibles muestran que, en la última década, hubo un pasaje del sector estatal al privado en los niveles primario y secundario. Las escuelas privadas, además, ganaron terreno en el porcentaje total."
Verdadero,Vidal: “En los últimos diez años hemos tenido más de 110 días de paro”
Verdadero,Un relevamiento oficial muestra que efectivamente en la Provincia de Buenos Aires se perdieron esa cantidad de días de clases entre 2006 y 2016. Los especialistas señalan que nunca se cumplieron los 180 días previstos en la ley y advierten que la falta de jornadas escolares afecta negativamente el aprendizaje de los chicos.
Verdadero,Macri: “Hoy la mitad de los chicos no termina el secundario”
Verdadero,"Macri: “Hoy casi cuatro millones de usuarios reciben tarifa social, eso es casi uno de cada tres hogares”"
Falso,Macri: “Estamos teniendo (…) una cosecha récord total de 130 millones de toneladas”
Falso,Macri: “Pusimos en marcha el Plan Nacional contra la Violencia de Género”
Falso,"Macri: “Hay 12 millones de personas viviendo en villas y barrios precarios, sin agua ni servicios básicos”"
Verdadero,Macri: “El Plan RenovAr ya adjudicó 59 proyectos en los que captaremos la energía en 17 provincias por una inversión privada aproximada de 4.000 millones de dólares”
Falso,"Macri: “Un ejemplo es el Programa Barrios Seguros, gracias al cual la tasa de homicidios en el Barrio 31, ex Villa 31, se redujo en un 72% en 2016”"
Verdadero,Macri: “En 2015 contábamos con 65 localidades conectadas [por el Plan Federal de Internet]. Ya triplicamos ese número”
Verdadero,Macri: “Empezamos por reconstruir la estadística criminal: no teníamos números reales desde 2008”
Falso,"Macri: “Entre 2015 y 2016 redujimos el déficit fiscal de 5,2% a 4,6% del PBI”"
Verdadero,"Macri: “En 2016 la venta de tractores aumentó 25%, la de cosechadoras 54% y la de sembradoras un 80%”"
Verdadero,Macri: “Las universidades públicas tienen un rol fundamental. Por eso aumentamos su presupuesto”
Verdadero,Macri: “El Congreso aprobó varias leyes de Justicia 2020 y tiene otras en estudio”
Verdadero,Macri: “En el siglo XXI seguimos votando con un sistema viejo y abierto al fraude”
Falso,Macri: “Recibimos un país donde sólo el 41% de los argentinos tienen cloacas”
Verdadero,"Macri: “En 2016, incautamos 30% más de cocaína y 600% más de éxtasis que en 2015″"
Verdadero,Macri: “Al 31 de enero logramos una recaudación de casi $115 mil millones [dentro del blanqueo]”
Falso,"Macri: “En el segundo semestre la inflación fue de 8,9%, la más baja anualizada desde 2008”"
Verdadero,Macri: “Las exportaciones aumentaron casi 2% en dólares y casi 7% en cantidades respecto de 2015”
Verdadero,Macri: “15 millones de argentinos hoy no tienen obra social ni prepaga”
Verdadero,Macri: “Recibimos un país donde uno de cada tres argentinos está en la pobreza o la exclusión total”
Verdadero,Macri: “En Rosario redujimos un 20% la tasa de homicidios”
Verdadero,Macri: “Cada 37 horas una mujer muere por violencia de género”
Verdadero,Macri: “Llevamos cinco años sin crecimiento”
Verdadero,Macri: “Más de 1 millón y medio de chicos comenzaron a recibir asignaciones familiares o por hijo”
Falso,"CFK: “Desde que se aprobó la ley de movilidad previsional en 2009, a los jubilados nunca les fue tan mal como en 2016”"
Falso,"En 2016 el poder adquisitivo de las jubilaciones registró su mayor caída, similar a la de 2014. Pero los incrementos no los decide el Gobierno ya que surgen de un cálculo establecido por ley. Y, además, las jubilaciones mínimas recibieron dos bonos extraordinarios en el último año que no tuvieron en 2014."
Falso,"Cabrera: “Nada más que por el anuncio, ya bajaron el 36% las computadoras”"
Falso,"Las computadoras efectivamente son más baratas, pero los datos de distintas consultoras muestran que la baja promedio desde noviembre, cuando se anunció la quita del arancel, fue menor a la marcada por el Ministro de Producción."
Falso,Stolbizer: “Milani en el Ejército tenía más recursos para Inteligencia que los que tenía el área de Inteligencia del Estado”
Falso,"A diferencia de los dichos de la diputada, el presupuesto ejecutado por la Secretaría de Inteligencia fue mayor a los que utilizó el ex jefe del Ejército ahora preso entre 2013 y 2015. Hasta entonces, cuando se creó la AFI, la Inteligencia del Ejército creció por encima de los recursos de la ex SIDE."
Verdadero,Triaca: “Ha habido un incremento casi exponencial de la cantidad de litigios pero no ha aumentado la cantidad de accidentes”
Verdadero,"La cantidad de juicios creció 96% en cinco años, mientras que los siniestros registrados subieron un 7,5% en el mismo período. De todos modos, los especialistas advierten que estos datos no contabilizan ni todos los accidentes ni lo que ocurre en la economía informal."
Falso,Ámbito Financiero: “En 15 años se triplicaron las villas en el Conurbano bonaerense”
Falso,"Los especialistas coinciden en el aumento de los barrios informales. Sin embargo, la imprecisión del Censo 2001 y la ausencia de datos confiables previo a la creación del registro público provincial vuelven imposible saber si el número se triplicó o cuál fue la evolución."
Verdadero,Kicillof: “Pasó en 2016 que el consumo cayó un 10%”
Verdadero,"Según los últimos datos oficiales, en noviembre de 2016 las ventas una vez descontada la inflación tuvieron un descenso como el señalado por el diputado y el ministro de Economía kirchnerista. Se debe, entre otras razones, a la pérdida del poder adquisitivo."
Verdadero,Michetti: “Hace cinco años que el país no crece”
Verdadero,"Desde 2012 la economía creció por debajo de la población, por lo que el PBI per cápita cayó. Pero sí hubo algunos años de la segunda Presidencia de Fernández de Kirchner que mostraron crecimiento, como 2013 y 2015."
Falso,"Barañao: “En el Conicet fijamos un tope de 14 mil investigadores, más alto que los consejos de investigación de Francia o España”"
Falso,"El número supera la cantidad de científicos que hay en los organismos señalados, pero se debe a que en esos países estos consejos tienen menos peso institucional en el sistema. Tanto España como Francia tienen un número mayor de investigadores que la Argentina."
Verdadero,Camaño: “[El gobierno de Macri] es el que más ministerios ha creado”
Verdadero,"El Gobierno nacional cuenta actualmente con 21 ministerios -entre ellos seis nuevos-, y es el que tiene mayor cantidad de carteras desde la presidencia de Raúl Alfonsín. Pero la ex presidenta Cristina Fernández de Kirchner creó en sus dos mandatos la misma cantidad de ministerios que la actual gestión."
Falso,"Bullrich: “En el tema de las drogas, los extranjeros suben del 6% de los presos al 33%”"
Falso,"La ministra comparó datos de dos universos distintos: las cárceles de todo el país y las que pertenecen al Servicio Penitenciario Federal. Si se contabilizan todas las prisiones del país, los extranjeros pasan del 6% al 18 por ciento."
Verdadero,"¿Sólo se juzga a los políticos cuando no están en el poder, como dijo Elisa Carrió?"
Verdadero,"Los datos muestran que en más del 90% de los casos de corrupción más relevantes de los últimos años los funcionarios sólo fueron procesados o condenados luego de dejar su cargo. En el 9% restante la Justicia avanzó cuando estaban en el poder, pero sin llegar a ninguna condena."
Verdadero,"Dujovne: “La Argentina tiene un nivel de endeudamiento muy bajo con el sector privado, de apenas 26% del PBI”"
Verdadero,"El peso de la deuda con privados y con organismos multilaterales está en niveles bajos, como destacó el ministro de Hacienda, en parte por los años en default. Pero creció en 2016 y llegó al valor más alto desde 2010."
Falso,Macri: “El Lago [Escondido] tiene mejor acceso que el que tenía antes de que Joe Lewis compre esa propiedad”
Falso,"El acceso al Lago está permitido por un camino de montaña. Sin embargo, la Justicia ordenó que este trayecto no es suficiente y que se deben abrir otros caminos existentes y preexistentes, algo que no cumplen el Estado rionegrino y el empresario inglés."
Falso,Marcó del Pont: “Se están comprando más dólares que en las peores épocas del kirchnerismo”
Falso,"La ex presidenta del Banco Central se refirió así a la dolarización de los ahorros de los argentinos. Sin embargo, entre 2008 y 2011 la venta de divisas superó a la que hubo el año último."
Falso,"La Nación: “Cristina Kirchner anunció en 2012 la compra de 26 aviones para incendios, pero no llegó ninguno”"
Falso,"Las aeronaves no fueron compradas sino que se alquilaron, como sucede actualmente y desde la creación del Plan Nacional de Manejo del Fuego en 1996. Así lo señalan los datos oficiales, el testimonio de los funcionarios y un informe de la Auditoría General de la Nación."
Verdadero,Macri: “Hace varios meses crece el empleo en la Argentina”
Verdadero,"Los últimos datos oficiales muestran que la cantidad de trabajadores formales aumentó en los últimos cuatro meses consecutivos. Sin embargo, el empleo total aún se encuentra por debajo de los valores de 2015."
Falso,"Aguad: “Hay una penetración de Internet de banda ancha del 2%, cuando el promedio de la región es el 20%”"
Falso,"El país supera el promedio de la región en cuanto a conexiones a la red. La Argentina sí está retrasada en fibra óptica, porque las empresas de telefonía no la desarrollaron al estar excluidas por ley para brindar televisión paga."
Verdadero,Garavano: “La relación entre los delitos cometidos y las personas condenadas es menor al 1%”
Verdadero,"La tasa de resolución de delitos -denunciados y no denunciados- es correcta. Los especialistas, sin embargo, advierten que este cálculo esconde los largos procesos de la Justicia y las diferencias entre distintos tipos de delitos."
Falso,Regazzoni: “Todos los afiliados del PAMI tienen la mejor cobertura de medicamentos de América”
Falso,"Si bien no hay estudios disponibles que lo certifiquen, especialistas sostienen que el instituto tiene una de las coberturas más amplias del continente. Pero todos coinciden en que está lejos de ser la mejor."
Verdadero,Macri: “Vaca Muerta representa la 2º reserva mundial de gas y la 4º de petróleo no convencional”
Verdadero,"La Argentina ocupa los primeros lugares en este tipo de recursos, como afirmó el Presidente. Vaca Muerta es la principal formación, aunque se trata de recursos y no de reservas."
Falso,La Nación: “Aerolíneas Argentinas pierde la mitad de lo que perdía durante el kirchnerismo”
Falso,"Los fondos que destinó el Estado a la empresa cayeron un 45 por ciento. Sin embargo, todavía no hay información oficial que certifique que las pérdidas de la compañía hayan disminuído."
Verdadero,Prat Gay: “Es el blanqueo más importante de la historia argentina”
Verdadero,Los casi US$100 mil millones declarados superan los montos alcanzados en los sinceramientos previos. Una de las principales razones fueron los acuerdos para intercambiar información financiera automáticamente entre países.
Verdadero,Pichetto: “Todavía la economía no se ha reactivado”
Verdadero,"El INDEC señala que el país está en recesión, y las fuentes oficiales y privadas evidencian una caída en la actividad durante 2016. La industria, la construcción y el consumo, los principales indicadores en baja."
Verdadero,"Peña: “Bajamos impuestos por 1,6 puntos del PBI, una de las bajas más importantes que se haya hecho”"
Verdadero,"Si bien todavía no hay datos oficiales, los cálculos de fuentes alternativas coinciden con lo señalado por el Jefe de Gabinete."
Verdadero,Monzó: “Este año [el Gobierno nacional] lleva más de 100 leyes aprobadas en minoría”
Verdadero,"En lo que va de 2016 se aprobaron 94 nuevas normas. A diferencia de 2015, la mayoría de los proyectos se originaron en el Poder Legislativo y no en el Ejecutivo, y de las que propuso el Congreso sólo un 10% surgieron del oficialismo."
Verdadero,Lipovetzky: “En el presupuesto sancionado de cada diez pesos seis están destinados a inversión social”
Verdadero,"Los datos oficiales coinciden con los dichos del diputado oficialista, pero los especialistas consultados destacan que gran parte del aumento está atado a obligaciones establecidas por ley."
Falso,Massa: “Se bajaron las retenciones y sin embargo cayó 8% el empleo del sector minero”
Falso,"El líder del Frente Renovador se refirió a datos que incluyen, además de la minería, a sectores como el gas, el petróleo y otros minerales. Si se considera sólo el sector minero, datos oficiales muestran un leve aumento o una leve caída que está lejos del 8 por ciento."
Verdadero,"Papa Francisco: “[La Argentina] hace 30 años era un país de tránsito [de drogas]; después, de consumo, y hasta algo de producción”"
Verdadero,"Distintos indicadores señalan que en el país transitan sustancias ilícitas hacia América del Norte y Europa, se consume principalmente marihuana, cocaína y pasta base y, en los últimos años, se han identificado laboratorios de producción de cocaína y pasta base."
Verdadero,Schmid: “El acuerdo con los empresarios no funcionó. Tenemos cerca de 130 mil despidos”
Verdadero,"Entre noviembre y agosto la cantidad de asalariados en blanco del sector privado cayó en esa cantidad. Pero la cifra cambia a casi la mitad al observar el total de trabajadores, ya que crecieron el empleo público y la cantidad de monotributistas."
Falso,Bossio: “La ley de movilidad [jubilatoria] por primera vez en siete u ocho años ha quedado por debajo de la inflación”
Falso,"Los aumentos que obtuvieron los jubilados superaron a la inflación en cinco oportunidades. Aún así, contrariamente a lo que aseguró el diputado, el incremento de precios fue mayor en tres oportunidades, y en dos de ellas Bossio estaba a cargo de la ANSES."
Verdadero,Laspina: “Por las medidas ya tomadas por el Gobierno el gasto de Promoción y Asistencia Social crecerá un 37% en 2017”
Verdadero,"La suba mencionada por el diputado de Cambiemos no considera la inflación. De todas maneras, si se toma el crecimiento real, el aumento sería del 10 al 17%, dependiendo de la fuente, y podría ser mayor según cuánto dinero finalmente se ejecute en el área."
Verdadero,Lavagna: “El salario ha caído alrededor del 8%”
Verdadero,"Los trabajadores perdieron un 8,1% de poder de compra si se compara el período junio-agosto de 2016 con el mismo período de 2015. Pero si se considera el último mes con datos publicados, el número es menor porque el salario se recuperó."
Verdadero,Gerardo Martínez: “[En el sector de la construcción se perdieron] 60 mil puestos directos de trabajo”
Verdadero,"Distintas fuentes, tanto oficiales como privadas, confirman los datos dichos por el sindicalista. La caída entre el último trimestre de 2015 y el primero de 2016 es la más importante desde 2002."
Falso,De Mendiguren: “Hoy paga lo mismo [de impuesto a las Ganancias] quien gana $5 millones por año que el que gana 250 mil”
Falso,"La declaración del diputado es errónea, porque en el primer caso se paga el porcentaje más alto del tributo; y, en el segundo, quedan eximidos o pagan el porcentaje más bajo."
Verdadero,El Cronista: “Desastres ambientales le cuestan a la Argentina un 8% de su PBI”
Verdadero,"Un informe del Banco Mundial señala que la degradación de tierras, la contaminación del aire y la deforestación son las principales causas. El gasto público en gestión ambiental aumentó en la última década, pero se encuentra por debajo del promedio de los países desarrollados."
Falso,Vidal: “No ha sucedido que la inflación superara la paritaria docente”
Falso,"La Provincia de Buenos Aires no tiene una medición oficial propia del aumento de precios, por lo que el incremento del sueldo docente es mayor o menor según la fuente que se considere."
Falso,Di Tullio: “13 o 14 veces analizaron las declaraciones juradas de la familia Kirchner y siempre fue sobreseída”
Falso,"Los ex presidentes fueron sobreseídos en tres causas por el incremento de su patrimonio, pero dos denuncias aún están siendo investigadas. Además, si bien no se investiga sólo el enriquecimiento ilícito, sus bienes están siendo analizados en otras tres causas en las que se investigan delitos conexos."
Falso,Macri: “Yo dije que en el segundo semestre iba a bajar drásticamente la inflación y sucedió”
Falso,"Los datos muestran que la variación de precios disminuyó en el segundo semestre del año comparado con el primero, aunque los números de octubre muestran un rebote. Se debe esperar al final del semestre para saber su tendencia definitiva."
Verdadero,Costa (UCR): “Es el presupuesto de mayor inversión social de los últimos 50 años de la República Argentina”
Verdadero,"El gasto social presupuestado para 2017 es el mayor de los últimos años en relación al Producto Bruto Interno (PBI), pero los especialistas consultados destacan que gran parte del aumento está atado a obligaciones establecidas por ley."
Verdadero,"Massa: “Un chico de 13 años (…) en la Argentina no tiene ley de víctimas, no puede ser parte del proceso”"
Verdadero,"A nivel nacional las víctimas no pueden participar de todas las instancias del proceso, como propone el proyecto del Frente Renovador, pero sí pueden ser querellantes, aunque sin asesoría legal gratuita."
Falso,Recalde: “La auditoría que hizo Vialidad Nacional dice que en relación a Báez no encontraron sobreprecios en la obra pública”
Falso,"Vialidad realizó una auditoría sobre las obras en Santa Cruz en la que no analizó la existencia o no de sobreprecios, aunque señaló a Báez como el principal beneficiario. El titular del organismo sí denunció en la Justicia pagos mayores a los correspondientes."
Verdadero,Peña: “Hemos logrado (…) que nos estemos pudiendo endeudar [en pesos] a la tasa más baja de la historia argentina”
Verdadero,"La tasa de interés del bono a diez años emitido en octubre último es la más baja a nivel nominal y los especialistas destacan una reducción importante en los costos de financiamiento. Sin embargo, se trata de un tipo de colocación que no se realizó durante los gobiernos anteriores."
Falso,De Pedro: “Con Cristina (…) 7/10 alumnos son 1° generación de universitarios”
Falso,"No hay un único criterio para considerar a una persona como “primera generación” de universitarios en la familia, por lo que el porcentaje puede variar. La proporción es mayor en las instituciones creadas recientemente."
Verdadero,Macri: “Hoy Aerolíneas Argentinas nos cuesta a todos los argentinos dos jardines de infantes por semana”
Verdadero,La inversión en políticas de transporte aerocomercial supera ampliamente a los fondos destinados para construir jardines. Pero los especialistas señalan que este tipo de comparaciones no son las indicadas para dimensionar el gasto del Estado.
Verdadero,Orfila: “La herencia que hemos recibido es crítica. El 57% de las vías está en estado malo o muy malo”
Verdadero,"El presidente de Ferrocarriles Argentinos se refirió a la mala situación de los trenes metropolitanos, algo que sostienen los datos disponibles. Sin embargo, las vías mejoraron durante los últimos años de la gestión anterior, tras la tragedia de Once."
Falso,Vidal: “Aumentamos 120% el gasto en medicamentos e insumos”
Falso,"Los datos oficiales de la Provincia muestran un aumento mucho menor al marcado por la Gobernadora. Si se tiene en cuenta la inflación calculada por la Ciudad de Buenos Aires, la suba real sería cercana al 20 por ciento."
Verdadero,"Clarín: “A fines de 2017, el 8% de la matriz eléctrica deberá usar fuentes renovables. Hoy apenas supera el 1%”"
Verdadero,"En la actualidad, el 1,8% de la energía nacional proviene de fuentes renovables, según organismos oficiales y la ley apunta a multiplicarla más de cuatro veces en menos de dos años."
Verdadero,"CFK: “El 4,5% de la población argentina está en las universidades y 3,5% está en las universidades públicas y gratuitas”"
Verdadero,"La Argentina está entre los primeros países de la región en población universitaria, pero la tasa de graduación es una de las más bajas; además, en la última década creció mucho más la matrícula en universidades privadas que públicas."
Falso,"Esteban Bullrich: “Hay un aumento en el presupuesto educativo, sanción contra sanción, del 50%”"
Falso,"El Ministro comparó los presupuestos del viejo Ministerio de Educación con el nuevo Ministerio de Educación y Deportes, que incorporó más áreas. Si se analiza la función Educación, la suba está por debajo de la inflación interanual."
Falso,Larreta: “En la Villa 31 la tasa de homicidios era ocho veces más grande que el promedio de la Ciudad. Se hizo este operativo antinarco (…) y bajó así la cantidad de homicidios”
Falso,"La comparación de la cantidad de homicidios en distintas zonas de la Ciudad es correcta, pero no hay datos disponibles que muestren que estos se redujeron después de la intervención policial que hubo este año."
Verdadero,Máxima Zorreguieta: “Sólo el 50% de los argentinos tiene acceso a una cuenta bancaria”
Verdadero,La bancarización en el país es menor al promedio mundial y al latinoamericano. Desde 2011 aumentó a un ritmo mayor que el resto del mundo.
Verdadero,Bossio: “Hoy el presupuesto tiene más facultades extraordinarias que el anterior”
Verdadero,El artículo 51 del proyecto de presupuesto 2017 otorga al jefe de Gabinete la facultad de crear unidades especiales y puede disponer de las partidas presupuestarias necesarias.
Verdadero,Stolbizer: “[El presupuesto 2017 prevé un] aumento para la AFI superior al promedio de gastos e inflación”
Verdadero,"Los datos confirman los dichos de la diputada. Según el proyecto de presupuesto 2017, el gasto total crece un 22%, mientras que los recursos destinados a la ex SIDE lo hacen en un 24 por ciento."
Verdadero,Scioli: “Hay un millón y medio de pobres más”
Verdadero,"Si bien aún no hay datos oficiales disponibles, las fuentes alternativas coinciden en que aumentó la pobreza y calculan un piso de 1,2 millones de personas nuevas en esta situación."
Verdadero,Macri: “Hemos aumentado la cantidad de programas sociales”
Verdadero,La gestión de Cambiemos creó al menos tres iniciativas de ayuda social e incrementó la cantidad de beneficiarios y/o los montos de los programas preexistentes.
Falso,Venegas: “Macri ganó las elecciones y viene cumpliendo con todo lo que prometió en campaña”
Falso,"De los más de 250 compromisos que hizo el Presidente en etapa electoral, 230 están pendientes, 21 en proceso, diez fueron cumplidos y cuatro no se cumplieron."
Falso,Domínguez: “Macri endeudó a la Argentina más que la dictadura cívico-militar en siete años”
Falso,"Los datos de la deuda externa en valores absolutos no sustentan los dichos del ex diputado nacional. Además, al utilizar el ratio de deuda externa sobre PBI, el indicador recomendado por los especialistas, este creció menos en este último año que durante la dictadura."
Verdadero,"¿Hoy reciben asignaciones 1,4 millones de chicos más que en 2015?"
Verdadero,"Efectivamente, se sumó esta cantidad de niños y niñas gracias a la modificación del régimen de asignaciones familiares. Sin embargo, una parte de ellos ya recibía otras transferencias del Estado."
Verdadero,"Burzaco: “Estamos en un año récord en todo lo que es incautación de cocaína, éxtasis y metanfetaminas”"
Verdadero,"El decomiso de las drogas de diseño es el más alto del último trienio, aunque en el caso de la cocaína aumentó con respecto al último año pero está por debajo de 2014."
Verdadero,Clarín: “Cinco trans por día tramitan un documento acorde con su aspecto físico”
Verdadero,"Más de 7.500 personas de esta comunidad pudieron tramitar el nuevo DNI gracias a la Ley de Identidad de Género. A pesar de esto, siguen siendo uno de los sectores más relegados de la sociedad."
Falso,Prat Gay: “No podemos decir que cayó el salario real”
Falso,Tanto los datos oficiales como los alternativos muestran que el sueldo de los trabajadores perdió poder de compra en el primer semestre del año con respecto al anterior.
Verdadero,Bullrich: “Hoy tenemos siete millones de adultos sin secundario completo”
Verdadero,La cantidad de personas que no completaron su educación obligatoria es aún mayor a la cifra señalada por el ministro y representa un 61% de los mayores de 20 años.
Verdadero,Polino: “Los aumentos de los trabajadores no se produjeron en la misma proporción [que el aumento promedio de 203%]”
Verdadero,Lo sostuvo el fundador de Consumidores Libres en la audiencia pública por las tarifas de gas. El incremento confirmado por Aranguren y los aumentos salariales sustentan estos dichos.
Verdadero,"“Hay que defender a las PyMEs, que dan el 70% del trabajo en la Argentina”"
Verdadero,"Según cifras del Ministerio de Producción de la Nación, estas empresas representan el 66% del empleo privado formal. Así, emplean a más de cuatro millones de personas."
Verdadero,Nicola: “La Argentina tiene recursos de gas no convencional que la ubica segunda en el ranking mundial después de China”
Verdadero,Lo afirmó el Ministro de Energía de la Provincia de Neuquén durante la audiencia pública sobre el precio de las tarifas de gas. Un estudio internacional sustenta sus dichos.
Verdadero,Aranguren: “Sólo el 60% de los hogares argentinos tienen acceso a la red de gas natural. El resto consume combustibles más caros”
Verdadero,"El Ministro de Energía afirmó esto durante su exposición en la audiencia pública. Efectivamente, casi la mitad de los argentinos no acceden a la red y gastan más por los servicios alternativos."
Falso,Kicillof: “Duplicaron prácticamente la deuda externa con privados en muy poco tiempo”
Falso,"El porcentaje de la deuda mencionada por el ex ministro de Economía de la Nación aumentó un 50%, aunque no llegó a duplicarse."
Verdadero,Lanata: “Hoy la cantidad de asesinatos cada 100 mil personas es mayor en Santa Fe que en Rosario”
Verdadero,"La capital santafecina supera en proporción de homicidios a Rosario, como dijo el periodista, pero sucede desde 2007. En ambas jurisdicciones el indicador aumentó de manera notable."
Falso,"Macri: “Cuando uno ve sector por sector, en ningún caso la importación es más del 2 o 3% del total del mercado”"
Falso,"Según cifras del Ministerio de Producción de la Nación, en varios rubros de la economía argentina los productos del exterior superan ampliamente los porcentajes mencionados por el Presidente. Además, los datos muestran que en 2016 aumentó esta proporción."
Verdadero,Alberto Fernández: “Macri ha dispuesto que todo el presupuesto de la AFI sea secreto”
Verdadero,¿Entre los 20 países con más desarrollo humano sólo EE.UU. utiliza parcialmente alguna forma de voto electrónico?
Verdadero,"Así lo sostuvo la presidenta de la Fundación Vía Libre, Beatriz Busaniche. Efectivamente son pocos los países que utilizan alguna forma de voto electrónico en sus elecciones nacionales. En algunos, como Alemania, se implementó y luego se descartó."
Falso,Frigerio: “Durante el 2015 no hicieron ni una sola licitación”
Falso,"Los datos muestran que el Estado nacional realizó al menos 47 llamados a licitación por montos mayores a $15 millones durante el último año. Sin embargo, la obra pública se detuvo en el segundo semestre de 2015 y repuntó en lo que va de 2016."
Falso,"CFK: “Tenemos la peor caída de la industria desde el 2002, previo al kirchnerismo”"
Falso,"La ex presidenta comparó los últimos datos del INDEC con los de años anteriores, pero el instituto oficial señala que no son comparables. Los números de la UIA y de las consultoras registran caídas superiores a la actual durante su gobierno."
Falso,Peña: “La inversión privada a tan solo tres meses de salir del default suma en anuncios más de US$ 35 mil millones”
Falso,"La cifra dada por el Jefe de Gabinete es cierta, aunque el 50% de los diez anuncios más importantes que el Gobierno considera en su relevamiento fueron realizados antes del balotaje en el que ganó Mauricio Macri."
Falso,Massa: “Un jubilado que gana menos de $6.000 perdió contra la inflación un 15% de poder de compra en el último año”
Falso,"El aumento de las jubilaciones quedó por detrás del incremento de los precios, aunque en una proporción menor a la señalada por el diputado nacional. Se explica por el sistema de aumentos previsionales vigente y por la fuerte inflación del primer semestre."
Falso,Rossi: “Han logrado llevar la desocupación en mi ciudad [Rosario] del 6% a casi el 12% en solo ocho meses”
Falso,"El ex ministro de Defensa comparó los últimos datos del INDEC con los de 2015, aunque están cuestionados y el instituto oficial señala que no son comparables."
Falso,"Macri: “La población con empleo apenas supera el 40%, y en la mayoría de los países de la región está arriba del 50%”"
Falso,"La Argentina tiene los menores porcentajes de tasa de empleo de América del Sur, aunque la diferencia no es tan marcada como señaló el Presidente."
Falso,Morales Solá: “Gils Carbó le encontró la razón a los aumentos que había dado Cristina Kirchner”
Falso,"El periodista señaló que la Procuradora General se contradijo al dictaminar en contra de los aumentos de tarifas del Gobierno de Cambiemos. Sin embargo, el dictamen previo no avaló las subas de gas y, además, fue emitido por otra funcionaria."
Verdadero,Daer: “Perdimos ocho meses y no se crearon puestos de trabajo”
Verdadero,Los datos oficiales muestran que el empleo privado formal cayó tanto en lo que va del año como en relación a 2015. La Construcción es el sector más afectado. Aún no hay datos sobre el sector público e informal.
Verdadero,"Buryaile: “Argentina era el tercer exportador mundial de carne, hoy somos el 14°”"
Verdadero,"Los datos sostienen la tendencia marcada por el Ministro de Agroindustria. Las restricciones a las exportaciones y la caída de la rentabilidad del sector fueron las principales causas de este proceso, según los especialistas."
Verdadero,"Tomada: “El trabajo no registrado estaba arriba del 50%, bajó cerca del 30%. Con todos los gobiernos había subido”"
Verdadero,"La informalidad laboral bajó entre 2003 y 2015, algo que no pasó en las gestiones de 1980 en adelante. Si bien la cifra se encuentra relativamente estancada desde 2012, a principios de 2015 se alcanzó el porcentaje más bajo desde 1995."
Falso,Macri: “Más del 83% pagó las tarifas de gas demostrando que entendía la necesidad del compromiso”
Falso,"El Presidente se refirió a las facturas de abril a julio, antes de la suspensión del aumento. El porcentaje, sin embargo, implica una disminución de la cobrabilidad histórica y no está directamente relacionado con un apoyo o rechazo a la medida."
Verdadero,Barañao: “La Argentina es el único país de América Latina que aumentó el 39% la planta de investigadores”
Verdadero,"En los últimos años aumentaron significativamente los recursos humanos dedicados a la investigación y el desarrollo. Así, el país volvió a posicionarse como el de la región con más investigadores."
Verdadero,Carrió: “Scioli pagó por publicidad oficial $1.500 millones [en 2015]”
Verdadero,"La Provincia de Buenos Aires duplicó el año último los montos para publicidad y alcanzó el número mencionado por Carrió, pero también lo hizo la Ciudad de Buenos Aires, el otro distrito gobernado por un candidato presidencial."
Falso,CFK: “Generamos que los trabajadores pudieran discutir todos los años salarios por encima de la inflación”
Falso,"Si bien el salario real durante el período del kirchnerismo aumentó, distintas fuentes coinciden en que hubo años en los que la suba de los sueldos fue menor al incremento de los precios."
Verdadero,Frigerio: “El Gobierno anterior había concentrado como nunca antes en la historia los recursos en el poder central”
Verdadero,"Los datos muestran una reducción de los fondos que reciben las provincias. Pero una porción importante se destina al financiamiento de la ANSES, cuyos recursos para jubilaciones y asignaciones vuelven, en parte, a las jurisdicciones."
Verdadero,"Según Lemus, el embarazo adolescente en la Argentina aumentó"
Verdadero,"Si bien la cantidad de niñas y adolescentes que son madres a temprana edad aumentó entre 2001 y 2011, en 2012 se registró una caída y, desde ese momento, se mantiene estable en niveles altos."
Falso,Etchevehere: “Hemos ensanchado el área sembrada en más de dos millones de hectáreas”
Falso,"Distintas fuentes coinciden con el dato que dio el presidente de la Sociedad Rural Argentina, pero se trata de proyecciones porque la siembra de la cosecha 2016/2017 de maíz, soja y girasol todavía no comenzó."
Falso,Macri: “Uno de cada tres empleos se genera en forma directa o indirecta por el campo argentino”
