clasificacion,texto
Falso,Es falso que Florencia Peña fue golpeada por su ex pareja
Falso,"Un texto afirma que la actriz tuvo que ser hospitalizada luego de que su ex pareja la golpeara. Sin embargo, esto es falso: el día en el que supuestamente habría ocurrido este hecho la actriz se encontraba grabando una serie y publicó una foto en la que se la ve sin marcas."
Verdadero,Cadena 3: “A Macri le detectaron un quiste benigno en el páncreas”
Verdadero,"Un comunicado oficial confirma el diagnóstico. En los últimos días, el Presidente se realizó una resonancia magnética y, según informaron, no precisa ningún tratamiento."
Falso,Es falso que el Gobierno anunció que el Fondo Nacional de Incentivo Docente dejará de existir
Falso,"En Facebook se comparte una noticia que señala que el aporte que hace el Ministerio de Educación nacional a los salarios de los docentes provinciales dejará de existir en 2019. Sin embargo, fuentes oficiales y alternativas desmintieron la información."
Verdadero,"Página/12, sobre la Ley de Trombofilia: “Otra ley que no pasó el veto”"
Verdadero,"El proyecto se había aprobado en noviembre de 2016, pero en diciembre de ese mismo año Mauricio Macri lo vetó. Ese mismo año el Presidente dejó sin efecto otros cuatro proyectos de ley."
Falso,Es falso que la comunidad judía compró tierras en la Patagonia para fundar un “segundo Israel”
Falso,"La noticia falsa afirma que se vendieron tierras para cancelar la deuda con el FMI y el Banco Mundial. Sin embargo, cuando se publicó la nota los acuerdos no estaban firmados y, además, la misma noticia viene siendo publicada en diferentes sitios desde 2013."
Verdadero,Macri: “Después de muchos años de producción decreciente de gas en el país logramos revertir la tendencia y la producción de gas volvió a crecer”
Verdadero,"La producción gasífera aumentó en los primeros meses de 2018, como señaló el Presidente. Pero, luego de una caída constante entre 2007 y 2014, este crecimiento comenzó en el último año del mandato de Cristina Fernández de Kirchner."
Falso,Es falso que CFK pidió matar a Macri
Falso,"Se difundió una noticia sobre una supuesta escucha telefónica en la que la ex mandataria pedía que se matara al actual presidente. La noticia es falsa: en las escuchas que trascendieron Cristina Fernández de Kirchner no afirma eso. Además, la noticia falsa no incluye el supuesto audio al que alude ni da ningún detalle sobre cuándo habría sucedido ni en qué contexto."
Verdadero,Peña: “El nivel de locales vacíos está en un punto muy bajo”
Verdadero,"La cantidad de comercios cerrados alcanzó su punto más bajo en el primer bimestre del año, cuando el Jefe de Gabinete dijo este dato. Si bien con las cifras del segundo bimestre se registró un aumento, el promedio en lo que va del año todavía está por debajo de los años 2015 y 2016."
Falso,Es falso que el jefe de la Gendarmería acusó a Macri de planear el homicidio de Maldonado
Falso,"Un sitio publicó que, según Clarín, un alto cargo de la fuerza federal acusó al Presidente de planificar la muerte del joven artesano, a quien habrían matado y guardado hasta arrojarlo al río. Sin embargo, la nota del diario nunca existió y, según informó la autopsia oficial, Maldonado murió ahogado."
Falso,"Página 12, sobre el rescate en Catamarca: “El Gobierno implementó un salvataje de primera y uno de segunda”"
Falso,"El diario señaló que por una decisión oficial los siete funcionarios presidenciales bajaron en helicóptero, mientras que los otros seis tripulantes lo hicieron caminando junto con los rescatistas. Sin embargo, las fuentes involucradas en el rescate aclararon que fue por cuestiones climáticas y que no hubo un tratamiento especial sino que se hizo analizando el riesgo de vida y el nivel de instrucción."
Falso,Es falso que CFK llamó a derrocar al gobierno de Mauricio Macri
Falso,"El texto de la noticia falsa del sitio InfoVanguardia no dice lo mismo que el título. En ninguna parte del discurso citado, que es de 2016, se llama a hacer un golpe de Estado."
Falso,Vidal: “Nadie que nace en la pobreza en la Argentina hoy llega a la universidad”
Falso,"La gobernadora bonaerense dijo esta frase al criticar la creación de nuevas universidades en la Provincia de Buenos Aires. Sin embargo, el número de estudiantes del sector de menos ingresos que asisten a universidades creció en el Conurbano en los últimos años."
Falso,"Dujovne, sobre la Ley de Emergencia Tarifaria: “[Tiene] un costo fiscal enorme: 115 mil millones de pesos”"
Falso,"La estimación oficial está basada en el proyecto inicial, que tuvo modificaciones antes de convertirse en ley. Otro cálculo oficial da un menor costo fiscal, pero tampoco abarca todos los cambios en el sistema tarifario dispuestos por el Congreso en la ley vetada por el Presidente."
Falso,Es falso que Sofía Gala amenazó con golpear a Antonia Macri si no se aprueba la despenalización del aborto
Falso,"Las declaraciones falsas fueron publicadas la misma semana que se inició el debate para legalizar la interrupción voluntaria del embarazo. La actriz desmintió el contenido en sus redes y también lo hizo su mamá, Moria Casán."
Falso,Pinedo: “El 44% de los subsidios se lo llevan las dos décimas partes de la población más rica”
Falso,"Los datos muestran que los subsidios benefician más relativamente a los ricos, aunque en un porcentaje cercano al 30%, menor al marcado por el senador nacional."
Falso,Es falso que Hebe de Bonafini tendrá que devolver US$8 millones
Falso,"Un sitio publicó un título que señala que la presidenta de Madres de Plaza de Mayo deberá devolver este monto que le “robó al Estado”. Sin embargo, al interior de la nota no se hace ninguna referencia a esos US$ 8 millones ni a ninguna otra cifra que Bonafini tenga que entregar al Estado."
Falso,"Urtubey, sobre el aborto: “En 2012, Salta elaboró un protocolo como consecuencia del fallo de la Corte por la inexistencia de uno nacional”"
Falso,"La Provincia sancionó un protocolo tras el fallo de la Corte y antes que el Ministerio de Salud de la Nación, pero esa guía restringía el acceso a la interrupción del embarazo y no cumplía con los estándares establecidos por el máximo tribunal."
Falso,Es falso que el Gobierno dejó sin hospedaje a familiares de pacientes del Garrahan
Falso,"El beneficio no se dejó de otorgar, sino que ahora lo cubre el Ministerio de Salud de la Nación y no el de Desarrollo Social. Hubo demoras en los pagos pero no se registró ningún caso de familiares sin alojamiento."
Falso,Cabrera: “No hay ni una sola PyME que haya cerrado por las tarifas”
Falso,No hay estudios sobre el motivo del cierre de las empresas. Los datos oficiales muestran que desde la asunción de Cambiemos hay cinco mil PyMEs menos y los especialistas marcan múltiples factores.
Verdadero,Clarín: “Bajó la mortalidad infantil en la Provincia y es la menor de toda la historia”
Verdadero,"El indicador que mide la cantidad de bebés fallecidos cada mil nacidos disminuyó entre 2016 y 2017, durante la gestión de María Eugenia Vidal. Además, el último trienio es el más bajo de toda la serie."
Falso,Es falso que María Eugenia Vidal fue agredida y después hospitalizada
Falso,"En Facebook se comparte una noticia falsa que señala que la gobernadora de la Provincia de Buenos Aires fue golpeada e insultada, y que posteriormente fue llevada de emergencia al hospital. La nota fue desmentida por fuentes oficiales y la imagen corresponde a una mujer mexicana."
Falso,Filmus: “El 40% de los gastos de una familia va a las tarifas y si tiene alquiler es el 80”
Falso,"El 40% mencionado por el diputado nacional no sólo incluye las boletas de agua, gas y luz -como dio a entender-, sino también el alquiler, las expensas, los costos de comunicaciones y el transporte. Además, incluso considerando el alquiler, no se llega al 80 por ciento."
Falso,Es falso que le pagaron a alguien para hacerse pasar por el nieto de Estela de Carlotto
Falso,"Un sitio publicó una nota que afirma que el “nieto trucho” de la directora de Abuelas de Plaza de Mayo reveló cuánto cobró “por participar en el fraude”. Sin embargo, la nota no incluye una denuncia del implicado en este sentido ni menciona ninguna cifra."
Verdadero,"Macri, sobre el déficit fiscal: “[Es] algo que la Argentina no logra [equilibrar] hace más de 70 años”"
Verdadero,"Los datos oficiales de los últimos 60 años muestran que en la mayoría hubo déficits, aunque este indicador -ya sea con la vieja o con la nueva metodología- aumentó bajo la gestión de Cambiemos."
Falso,"Macri: “[Estamos consumiendo] un 70% más de gas, Buenos Aires contra la ciudad de Montevideo”"
Falso,"El consumo del Área Metropolitana de Buenos Aires es superior al de la capital uruguaya. Sin embargo, el país vecino tiene una matriz energética muy distinta y parte de las necesidades de los hogares de cubren con otro tipo de energías y no con gas de red."
Falso,Es falso que la represa Yacyretá haya sido destruida
Falso,"Se publicó una nota donde se pide evacuar la costa del río Paraná por el colapso de la central hidroeléctrica. Sin embargo, los especialistas, la empresa mixta a cargo de la represa y las características del sitio que la difundió permiten afirmar que se trata de una información falsa."
Falso,Es falso que Suecia va a pagar un sueldo a las abuelas por cuidar a sus nietos
Falso,"Circula en las redes sociales una noticia sobre una subvención para las adultas mayores en dicho país. Sin embargo, no hay ningún proyecto de ese tipo y, además, la nota cita a un funcionario cuyo cargo no existe en el organigrama del Gobierno sueco."
Falso,"Lombardi, sobre el Mundial de Rusia 2018: “La gestión anterior había pagado US$19 millones. Nosotros pagamos US$3 millones por la misma cantidad de partidos [que en 2014]”"
Falso,"La gestión anterior pagó ese monto por el Mundial de Brasil, mientras que el acuerdo actual estipula un pago con recursos públicos por US$ 3 millones y al menos US$ 5 millones que el Estado cede en espacios publicitarios. Sin embargo, el contrato de 2014 incluyó los 64 partidos del certamen y el de 2018 sólo incluye 32."
Verdadero,"Dujovne, sobre tarifas: “El proyecto de la oposición genera un costo fiscal superior a los $100 mil millones por año”"
Verdadero,"Si bien la oposición realizó modificaciones que disminuyeron el impacto que tendría la ley, las estimaciones realizadas en base al texto inicial por fuentes oficiales y alternativas calculaban un costo de entre $80 mil y $100 mil millones al año."
Falso,Navarro Floria: “No hay mujeres presas por abortar”
Falso,Macri: “En Buenos Aires estamos consumiendo 70% más [de gas] que en Montevideo y Santiago de Chile”
Falso,"Buenos Aires tiene un mayor consumo que las ciudades mencionadas por el Presidente. Sin embargo, la matriz energética en estos países es muy distinta: parte de las necesidades de los hogares en Uruguay y Chile son cubiertas por otro tipo de energía y no por el gas de red."
Verdadero,Bullrich: “Montevideo tiene más asesinatos que en la Argentina”
Verdadero,Los datos muestran que al comparar ambos países y sus capitales lo que dijo la ministra es correcto. Un análisis del sitio de fact-checking de Uruguay.
Falso,“Los salarios le ganaron a la inflación [en relación a 2015]”
Falso,Rodríguez Larreta: “En la Ciudad no tenemos ningún impuesto específico a los servicios públicos que se traslade a los consumidores”
Falso,"Si bien la Ciudad no impuso por sí misma ningún impuesto específico a las tarifas, existe una contribución originada por un acuerdo de la Nación con las prestadoras de electricidad que pagan los usuarios porteños y por la que el gobierno local prevé recaudar casi $1.000 millones."
Verdadero,Vidal: “Bajamos un 20% los homicidios en dos años”
Verdadero,"La tasa de investigaciones por homicidios dolosos cayó de 7,3 a 5,3 entre 2015 y 2017, es decir, un 27 por ciento. Si se mira la evolución en el tiempo, es el número más bajo desde 2009."
Verdadero,Romero: “Desde el regreso de la democracia 3.030 mujeres fallecieron por abortos”
Verdadero,"La cifra surge de datos oficiales del Ministerio de Salud de la Nación. Esto representa un 30% del total de muertes de mujeres gestantes en este periodo, y en la mayoría de los años fue la principal causa individual de fallecimientos de embarazadas en el país."
Falso,Magario: “[La Provincia de Buenos Aires] aumentó su deuda provincial en un 113%”
Falso,"El cálculo de la intendenta de La Matanza no tiene en cuenta la inflación. Si se analiza la deuda como porcentaje de la recaudación o del tamaño de la economía provincial, como recomiendan los especialistas, en los últimos dos años la deuda creció, pero menos: entre un 20 y un 26 por ciento."
Verdadero,Rajoy: “El año pasado el comercio bilateral se incrementó un 20% respecto del año anterior”
Verdadero,"Las exportaciones e importaciones entre la Argentina y España aumentaron un 15% en 2017 y alcanzaron el mayor monto desde 2013. Luego de caer todos los años desde 2011, en los últimos dos años, durante la gestión de Cambiemos, el intercambio comercial volvió a crecer."
Verdadero,"Zannini: “Detrás mío y de los 11 mil presos que tiene la Justicia Federal, el 60% está sin condena”"
Verdadero,"Los datos oficiales coinciden con la cifra mencionada por el ex funcionario y mejoraron respecto de algunos años del gobierno anterior. Además, a la mayoría de los detenidos en prisión preventiva no se los acusa por delitos de corrupción, como a Zannini, sino por violación a la ley de drogas."
Verdadero,Sturzenegger: “Tenemos un nivel de deuda bajísimo”
Verdadero,"Efectivamente, el peso de la deuda sobre el PBI ubica a la Argentina en el puesto 91 sobre 186 países del mundo. Pero tanto la deuda total como con privados y organismos multilaterales creció en lo que va de la gestión de Cambiemos y se ubica en los niveles más altos desde 2009."
Verdadero,Macri: “La Argentina tiene una carga tributaria récord en Latinoamérica”
Verdadero,"Según los últimos datos de la OCDE, la Argentina es el segundo país con mayor presión tributaria de la región, sólo superado por Cuba. Desde la asunción de Cambiemos este indicador tuvo la caída más significativa de los últimos 20 años."
Falso,CFK: “El Gobierno ya lleva importado un 57% más de petróleo del total importado entre los años 2008 y 2015”
Falso,"Las compras desde el exterior de este combustible registraron un aumento, aunque las fuentes oficiales varían en su dimensión. Si se considera el gas, la principal fuente de energía del país, la importación en lo que va de la gestión de Cambiemos es menor al de la gestión de la ex presidenta."
Falso,"Peña: “Estamos en un nivel de importaciones inferior al de 2011, 2012 y 2013”"
Falso,"El valor en dólares de las importaciones de 2017 se encuentra por debajo de esos años, pero las cantidades importadas aumentaron. En este sentido, 2017 fue el año que más productos se importaron desde, por lo menos, 2004."
Falso,"Macri: “Por primera vez en 100 años logramos que baje el gasto público, que baje el déficit, que bajen los impuestos, que baje la inflación y que la Argentina crezca”"
Falso,"En el último año efectivamente la economía creció y el gasto y la inflación bajaron. En el caso del déficit fiscal y la presión tributaria, depende de qué metodología y qué indicador se tome. Con el gasto público, según cómo se mida, esta sería o no la primera vez que suceden estas dinámicas en 100 años."
Falso,Vidal: “Con y sin cláusula gatillo los salarios docentes (…) de la Provincia equipararon la inflación en los [últimos] dos años”
Falso,"En 2016 y 2017 los salarios docentes equipararon a la inflación, aunque si se analiza toda la gestión de la Gobernadora bonaerense, desde diciembre de 2015, los docentes perdieron entre 2% y 4% de poder adquisitivo."
Verdadero,"Rubinstein: “En los países que legalizaron el aborto, la mortalidad materna bajó drásticamente”"
Verdadero,Las cifras disponibles y los estudios de casos muestran que las tasas de mortalidad materna por abortos disminuyeron luego de reformas legales más permisivas.
Verdadero,Macri: “La construcción es de los sectores que más está creciendo”
Verdadero,Macri: “Cada año más de 100 mil chicas menores de 19 años quedan embarazadas y siete de cada diez embarazos [adolescentes] no son intencionales”
Verdadero,Macri: “La cantidad de robos se redujo en un 11% y los homicidios en un 20% en estos dos años”
Verdadero,Macri: “Casi cuatro de cada diez chicos están malnutridos”
Verdadero,Macri: “Ya sobrepasamos la cantidad de personas empleadas en 2015”
Verdadero,Macri: “El año pasado murieron 5.000 argentinos que no tenían que morir”
Verdadero,Macri: “La principal causa de muerte entre jóvenes de 15 y 34 años son los accidentes viales”
Falso,Macri: “Los salarios le ganaron a la inflación [en relación a 2015]”
Verdadero,Macri: “Este enero tuvimos récord de venta en cemento”
Falso,Macri: “Este enero tuvimos récord de venta en asfalto”
Verdadero,Macri: “La inflación de 2017 fue menor a la de 2016″
Verdadero,Macri: “En Argentina uno de cada tres trabajadores está en la informalidad”
Verdadero,Macri: “La inversión aumenta. El año pasado creció un 11%”
Verdadero,Macri: “Argentina mejoró las posiciones y calificaciones del Índice de Transparencia Internacional. Pasamos del puesto 106 al 85 en dos años”
Verdadero,Macri: “La Argentina es el país con mayor obesidad infantil en América Latina”
Verdadero,Macri: “Ya hay casi 700 trámites que se hacen por Internet”
Verdadero,Macri: “El total de trabajadores registrados aumentó en casi 270 mil”
Verdadero,Macri: “Este enero tuvimos récord de venta de (…) autos”
Verdadero,Macri: “Somos uno de los cuatro países que más azúcares consume en el mundo”
Falso,Macri: “En estos dos años los funcionarios nos pusimos límites como nunca antes”
Verdadero,Macri: “La desocupación está bajando”
Verdadero,Macri: “Nunca antes había viajado tanta gente en vuelos de cabotaje”
Verdadero,Macri: “Ya reparamos cinco mil kilómetros de rutas que estaban en pésimo estado y estamos recuperando 12 mil más”
Verdadero,"Macri: “Tampoco podemos permitir que una mujer gane menos que un hombre. Según el INDEC, estas diferencias llegan hasta el 30 por ciento”"
Verdadero,Macri: “Las incautaciones de drogas son récord”
Falso,Bonfatti: “Santa Fe es una provincia que bajó en tres años el 50% de la tasa de homicidios”
Falso,"El ex gobernador criticó el envío de fuerzas federales anunciado por la Nación. La tasa provincial se redujo un 43% en los últimos tres años y no en un 50 por ciento. Además, durante ese período la provincia recibió el apoyo de las fuerzas federales en al menos cuatro oportunidades."
Falso,Moyano: “No estoy implicado en ningún tema de corrupción”
Falso,El ex titular de la CGT y referente de Camioneros es investigado desde 2006 en al menos una causa de corrupción y está imputado en otros cinco expedientes. No está procesado ni condenado en ninguna causa judicial.
Verdadero,Dietrich: “En noviembre [hubo un] récord histórico de empleo en la construcción en la Argentina”
Verdadero,"El último dato oficial muestra que ese mes se registró el mayor número de trabajadores privados en este sector desde 2009. Pero, si se quitan los efectos estacionales del empleo, noviembre de 2017 no es el pico máximo."
Verdadero,"Moyano, sobre la gestión de Cambiemos: “Los trabajadores han perdido poder adquisitivo del salario”"
Verdadero,"Todas las fuentes destacan que el salario real aumentó en 2017, pero todavía no se alcanzó el nivel de 2015, cuando asumió Mauricio Macri la Presidencia de la Nación."
Falso,Berni: “[Fui] el primer secretario de Seguridad de la historia que no tuvo un sólo caso de gatillo fácil”
Falso,"Durante su gestión, el CELS registró al menos 17 casos de gatillo fácil en manos de fuerzas federales en la Ciudad y el Conurbano bonaerense. Además, en 2014 se registró el pico de civiles muertos por fuerzas de seguridad que operan en el Área Metropolitana."
Falso,"Facundo Moyano, sobre la reunión del Consejo Directivo de la CGT: “Yo estuve: de 36 gremios, 27 van a acompañar el paro”"
Falso,"El Consejo es el órgano que decide los paros. Si bien hubo una mayoría de asistentes, los principales gremios en términos de representatividad no fueron y otros consejeros enviaron representantes."
Verdadero,"Martín Casares: “Por primera vez en la historia, en 2017 el porcentaje de condenados superó al de procesados”"
Verdadero,"Aunque los datos corresponden a 2016, la tendencia mencionada es correcta. Sin embargo, el principal cambio no se explica por la sanción de leyes nacionales, como dijo el funcionario del Ministerio de Justicia, sino por el aumento en la cantidad de condenados en la Provincia de Buenos Aires en los últimos diez años."
Verdadero,"Macri: “El año pasado la inversión creció 11%, fue el mayor de los aumentos en seis años”"
Verdadero,"En el tercer trimestre de 2017, último dato disponible, el indicador que mide la inversión nacional tuvo el mayor crecimiento desde 2011. Los especialistas destacan las ventajas y desventajas de que los bienes de capital importados son los que más crecieron en el último año."
Verdadero,Schmid: “El Gobierno tardó todo este tiempo en volver al mismo Producto Bruto Interno de 2015”
Verdadero,"Los datos del tercer trimestre de 2017 fueron los primeros de la gestión de Cambiemos que superaron el nivel con el que asumió. Este aumento fue leve y se encuentra por debajo de la variación de la población, por lo que el PBI por habitante cayó durante el mandato de Mauricio Macri."
Falso,Peña: “En la Ciudad de Buenos Aires la litigiosidad cayó el 85% [después del cambio en la ley de ARTs]”
Falso,"Los juicios laborales en la Capital disminuyeron en un 13% desde la sanción de la nueva ley de ART, en relación al mismo periodo del año anterior. Esta baja fue acompañada por un aumento en los juicios en la Provincia de Buenos Aires, donde la nueva norma entró en vigencia este año."
Verdadero,"Ibarra: “De los 210 mil empleados que tiene el Estado, hay 140 mil que son de planta y 70 mil que son contratados”"
Verdadero,Los datos oficiales muestran un alto porcentaje de empleados públicos que están precarizados. Claves para entender cómo contrata el Estado nacional.
Falso,Filmus: “Desde que asumió Macri se registran entre cuatro y cinco operativos represivos por mes”
Falso,"Los datos disponibles coinciden con el cálculo mencionado por el diputado. Sin embargo, tres de cada cuatro operativos represivos estuvieron a cargo de fuerzas de seguridad provinciales, que dependen de los gobernadores y no del Ministerio de Seguridad de la Nación, que reporta al Presidente."
Falso,Macri: “Prácticamente duplicamos el presupuesto del Ministerio de Ciencia y Tecnología”
Falso,"Los fondos ejecutados, que incluyen al Conicet y la CONAE, aumentaron casi 50% en la gestión de Cambiemos, la mitad de lo marcado por Macri. Sin embargo, si se cuenta la inflación de ese período, la ejecución real cayó entre un 9 y un 16 por ciento. También bajó su participación en el gasto total y en el PBI."
Verdadero,Aranguren: “Estamos viendo una continua reducción en los niveles de cortes [de luz]”
Verdadero,"Los cortes de media tensión se redujeron en un 13% y los de baja tensión en un 42% si se comparan los últimos dos veranos. Con respecto a la duración de los cortes, los de media tensión se mantuvieron igual y fueron de dos horas promedio."
Verdadero,CFK: “[Bonadio es] el juez que sobrevivió a 50 denuncias en el Consejo de la Magistratura”
Verdadero,"El juez que ordenó el desafuero de la ex presidenta tiene el récord actual de denuncias: fue denunciado más de 50 veces ante el Consejo y la gran mayoría fue desestimada. El kirchnerismo buscó iniciarle juicio político en 2014, pero no juntó la mayoría necesaria."
Falso,"Basavilbaso: “En general, nuestras jubilaciones son más altas que las del resto del mundo”"
Falso,Los especialistas y los organismos internacionales destacan lo difícil que es comparar las jubilaciones debido a la falta de información y las variables que se deben tener en cuenta. El titular de la ANSES se basó en una comparación que sólo considera a nueve países y no incluye a ningún europeo.
Falso,Michetti: “El beneficio de la duda siempre lo debe tener la fuerza de seguridad”
Falso,"El principio de inocencia rige para todos los individuos -no sólo para los funcionarios policiales-, y además el accionar de las fuerzas de seguridad está regulado para limitar el uso de la fuerza."
Falso,"Según Clarín, “sólo la mitad de los argentinos con colesterol elevado está bajo tratamiento”"
Falso,"La afirmación es parte de las conclusiones de una encuesta de la agencia Kantar TNS y fue levantada en una nota del diario. Sin embargo, el artículo publicado tiene errores conceptuales que resultan en un mensaje alarmista y que fomentan la medicación de individuos sanos."
Falso,Macri: “Hay más de tres mil sindicatos y sólo 600 firman paritarias anualmente”
Falso,"Si bien la tendencia marcada por el Presidente es cierta, sólo la mitad de los gremios pueden negociar convenios. Además, no todos los especialistas coinciden en que una menor cantidad de sindicatos implique fortalecer al movimiento sindical."
Verdadero,"¿Hay países productores de vino que tienen impuestos especiales para esta bebida, como dijo Dujovne?"
Verdadero,"Las naciones mencionadas por el ministro (Chile, Estados Unidos y Francia) tienen impuestos internos a esta bebida alcohólica. Pero la situación argentina es particular comparada con esos países por la falta de subsidios planificados y su alto consumo interno."
Verdadero,Kicillof: “En materia de empleo industrial retrocedimos siete años”
Verdadero,Los datos oficiales confirman lo dicho por el diputado nacional y ex ministro de Economía. Los especialistas destacan la caída del consumo y la apertura comercial como principales causas.
Falso,Rattazzi: “Al obrero le queda sólo 44% de lo que le cuesta a la empresa”
Falso,"Si bien la Argentina tiene el costo fiscal al trabajo más alto de la región, el trabajador recibe cerca del 65% de lo que le cuesta a la empresa."
Verdadero,Macri: “Se exporta menos carne que pesca”
Verdadero,"Los datos muestran que se exporta más pescados y mariscos que carne vacuna. Desde 2005, nuestro país pasó del tercer al onceavo lugar en el ranking mundial de la exportación ganadera."
Verdadero,Solá: “Hemos cambiado empleo formal por inscripción en el monotributo”
Verdadero,"El empleo independiente fue el que más creció entre el final de la gestión de Cristina Fernández de Kirchner y el último dato de la Presidencia de Mauricio Macri. Los especialistas coinciden en señalar que, en promedio, se trata del trabajo más precario y de menor productividad."
Falso,Bullrich: “En la Provincia de Buenos Aires bajó la participación de los menores en el delito”
Falso,"Los datos muestran una baja en la participación de las causas en las que hay involucrados menores, pero se trata de una tendencia que ocurre desde 2013 y no desde el primer año de gestión de María Eugenia Vidal. Si se mira la evolución interanual, en la gestión de Daniel Scioli hubo caídas mayores a la de 2016."
Verdadero,Bullrich: “[El presupuesto para inversión social] es de los más altos de la democracia argentina”
Verdadero,"Los recursos destinados a este rubro en 2018 son los segundos más altos desde 1993, primer dato disponible, si se calculan sobre el gasto primario. Al observar esta inversión como porcentaje del gasto total y del PBI, es la más alta de la serie."
Verdadero,CFK: “El año pasado contrajimos más deuda que China”
Verdadero,"La Argentina emitió más bonos en el mercado internacional que la potencia asiática. Sin embargo, los especialistas destacan el rol del pago a los fondos buitre y el déficit fiscal heredado de la gestión anterior como determinantes y aclaran que China, como otros países más desarrollados, no se destacan por tomar deuda en el mercado mundial."
Verdadero,Stolbizer: “Estamos entre los cinco países con más riqueza en el exterior”
Verdadero,"Si bien hay pocos datos actualizados sobre este fenómeno justamente por incluir dinero no declarado, las estimaciones coinciden en que la Argentina es uno de los países del continente y del mundo con más riqueza en el exterior."
Verdadero,#Spots Evolución: “Llegamos a gastar [en energía] un monto equivalente a la totalidad del déficit y a siete veces la AUH”
Verdadero,"Los montos destinados a financiar al sector energético en 2014, último año completo del gobierno de Cristina Fernández de Kirchner, representaron el 221% del déficit y más de siete veces de lo ejecutado en el presupuesto de la AUH."
Falso,CFK: “Después de casi dos años de gobierno la inflación es más alta que en el 2015”
Falso,La inflación actual es mayor o menor a la del último año de gestión de la ex presidenta según qué fuente se utilice.
Falso,CFK: “En 2016 la inversión extranjera directa fue menos de la mitad de la que tuvimos en 2015”
Falso,"Este tipo de inversión en 2016 fue un tercio que la de 2015. Igualmente, los especialistas destacan que por el cepo cambiario que existió hasta diciembre de 2015 esta estadística se vio distorsionada ya que las empresas extranjeras no podían sacar sus ganancias del país."
Falso,#Spots 1País: “Los jubilados del común que aportaron toda su vida cobran $7 mil”
Falso,"La jubilación media de los beneficiarios que no ingresaron por moratorias es más del doble del que se señala en el aviso. Si bien la mayoría de los jubilados cobran la mínima, gran parte de ellos ingresaron por moratoria y no completaron sus aportes."
Falso,CFK: “No había desaparecidos en Santa Cruz”
Falso,"Según los datos oficiales, en la última dictadura militar como mínimo seis personas fueron detenidas desaparecidas en Santa Cruz, mientras que 11 santacruceños fueron desaparecidos en otras provincias."
Falso,Macri: “En los 12 últimos meses [la inflación] fue la más baja de los últimos siete años”
Falso,"En 2017 hubo una clara caída de la inflación. Igualmente, los datos de la provincia de San Luis y de la Ciudad de Buenos Aires, utilizados por el Gobierno durante la “emergencia estadística” ya que se pueden comparar en el tiempo, señalan que el último dato no es el más bajo desde 2010."
Verdadero,#Spots FIT: “Los supuestos opositores gobernaron con un 40% de precarización”
Verdadero,"Si bien este indicador no tiene una única manera de medirse, las fuentes oficiales y alternativas calculan que la precariedad laboral es similar a la marcada por el FIT."
Falso,Massa: “El poder de compra de la clase trabajadora perdió en los últimos 20 meses entre 7 y 11 puntos”
Falso,"Las fuentes oficiales y alternativas muestran que el salario de los trabajadores privados y públicos registrados cayó entre un 5 y 8% en el período señalado. Si se considera a los trabajadores informales, la pérdida sería mayor, pero no existen datos para dimensionarla."
Falso,Randazzo: “[El gobierno de Vidal] aumentó 71% el presupuesto en propaganda”
Falso,"El candidato de Cumplir igualó a la Gobernadora bonaerense con Daniel Scioli. Si bien hubo una suba en 2017, en su primer año Cambiemos bajó el presupuesto publicitario por primera vez desde 2011 y el desembolso que tiene previsto la Provincia para este año no alcanza a ninguno de los porcentajes que destinó la gestión anterior."
Verdadero,Dujovne: “La inversión en la Argentina estuvo estancada”
Verdadero,Los datos muestran un estancamiento de la inversión desde 2012 y que el país se encuentra por debajo del promedio sudamericano y mundial.
Falso,"CFK en Infobae: “Al momento de la designación de Milani, no había ninguna denuncia” (III)"
Falso,"Si bien al momento de su designación el ex jefe del Ejército no estaba imputado ni procesado por la Justicia, fue denunciado durante el debate por su último ascenso militar y la ex presidenta lo mantuvo igual en el cargo hasta 2015."
Verdadero,"Juan Schiaretti, sobre el reclamo de la Provincia por el Fondo del Conurbano: “Junto con la Capital Federal recibe más de $80 mil millones en subsidios anuales”"
Verdadero,"El gobernador de Córdoba se refirió a los recursos que reparte el Estado nacional a la Ciudad y la Provincia de Buenos Aires. Los datos muestran que ambas jurisdicciones son las más beneficiadas, muy por encima de su población y sin registrar los peores índices de pobreza."
Verdadero,Dietrich: “En agosto rompimos el récord histórico de consumo de asfalto vial”
Verdadero,Los datos muestran que este mes fue récord y que 2017 viene siendo el mejor año del que se tenga registro.
Falso,"Frigerio: “El empleo en la construcción aumentó 11,6%. La mayor suba en seis años”"
Falso,"El ministro de Interior y Obras Públicas comparó la situación actual con el año anterior, cuando se produjo el nivel de empleo en el sector más bajo desde 2007, según el registro del IERIC. Además, todavía no se recuperaron todos los puestos de trabajo perdidos en los primeros meses de 2016."
Falso,CFK: “Estamos ante el déficit comercial más grande desde 1910”
Falso,"Los datos muestran que se llega a esta conclusión si no se considera la inflación del dólar ni se toma en cuenta el tamaño de la economía. Al tomar el aumento de precios de la divisa extranjera, este sería el sexto año con mayor déficit comercial desde 1910. Si se lo compara con las exportaciones y el PBI de cada año, como recomiendan los especialistas, está lejos de ser el peor déficit de la historia."
Verdadero,Peña: “Estamos en uno de los países más cerrados del planeta”
