clasificacion,texto
Falso,"FALSOLos datos disponibles muestran que, en la última década, hubo un pasaje del sector estatal al privado en todos los niveles. Las escuelas privadas, además, ganaron terreno en el porcentaje del total."
Falso,"Gerry Garbulsky: “Hay más accidentes de autos causados por gente que está usando el celular, mandando mensajitos de texto o hablando, que por gente alcoholizada”"
Falso,"FALSOEl dato, en referencia a lo que sucede en los Estados Unidos, no coincide con las estadísticas oficiales de ese país. Hay estudios, sin embargo, que muestran que las consecuencias en el conductor pueden ser similares."
Falso,Massa: “[Dará] lo mismo violar una vez que diez veces”
Falso,"ENGAÑOSOSi bien el anteproyecto de nuevo Código Penal elimina la figura de la reincidencia, hay factores que podrán ser considerados por el juez a la hora de dictar una condena, que incluyen los antecedentes de la persona. Además, aquellos con condenas anteriores no tendrán algunos beneficios, como la suspensión del juicio a prueba (probation)."
Falso,CFK: “La Argentina es el país que más se ha desendeudado del mundo”
Falso,"FALSOLa Argentina no es el país que más disminuyó sus pasivos si se considera la deuda pública como porcentaje del PBI. Hay 17 naciones que en el período que toma la Presidenta disminuyeron su deuda en mayor proporción, incluso si se miran economías comparables con el caso argentino."
Verdadero,"Baradel: “Es mentira que [el aumento del salario] es el 31%, es mentira que es para los que menos ganan”"
Verdadero,"VERDADEROEl 30,9% de incremento difundido por el Gobierno provincial es para una parte de los maestros de grado. El resto de las categorías de docentes recibirán entre un 21% y un 24 por ciento. Como ambos son en tramos, si se contabiliza todo el año los aumentos son menores. El paro docente ya lleva 13 días."
Verdadero,Macri: “Tres de cada mil [personas] que hoy están cometiendo un delito van a ir a la cárcel”
Verdadero,"VERDADERO, PERO...El Jefe de Gobierno utilizó este dato para referirse a la baja tasa de condenas que existe en el sistema judicial argentino. El dato es correcto, aunque equipara hacer justicia con la prisión, cuando existen mecanismos alternativos de cumplir una pena."
Falso,Alberto Fernández: “El Estado gasta en Fútbol Para Todos la mitad de lo que gasta en la Asignación Universal por Hijo”
Falso,FALSOLa comparación realizada por el ex Jefe de Gabinete es incorrecta. El gasto destinado a la televisación del fútbol es una ínfima parte de lo que se gasta en la AUH.
Falso,"Massa: “Con el nuevo Código la corrupción y sustracción de menores, el robo con armas y el tráfico de drogas son excarcelables”"
Falso,"ENGAÑOSOLos cambios del anteproyecto modifican las penas de estos delitos, pero no implican necesariamente la libertad durante el juicio, aunque sí puede tener efecto sobre el cumplimiento de las condenas menores a tres años de prisión."
Verdadero,"Kicillof: “Dicen que yo dije que no íbamos a pagar, nunca dije eso”"
Verdadero,"VERDADEROEl ministro de Economía nunca hizo esa afirmación. Dijo que se pagaría el valor que determinara el Tribunal de Tasaciones de la Nación, y citó el caso del Grupo Marsans en el que este reclamó 1.000 millones por Aerolíneas Argentinas y se terminó depositando un peso luego de la tasación."
Falso,"Stubrin: “En concursos públicos abiertos y permanentes, y en el plan técnico, a lo largo de estos 4 años no se hizo absolutamente nada”"
Falso,"EXAGERADOEs correcto que el Plan Técnico no se terminó ya que no se realizó en las zonas con muchas emisoras, pero hubo avances en varias provincias. Se hicieron concursos aunque, a falta del Plan, no fueron permanentes como marca la ley."
Falso,Berni: “Objetivamente en la Argentina no hay producción de drogas”
Falso,"Si bien la etapa del cultivo de las hojas de coca no se realiza en el país, sí hay otras partes de la elaboración que se llevan a cabo."
Verdadero,Binner: “Hay más de 5 millones de trabajadores que no están registrados”
Verdadero,"VERDADERO, PERO…Si se incluye al total de los ocupados sin protección del Estado, es correcto, aunque si se considera a los asalariados no registrados a los que se refiere habitualmente con el término, el número es un poco inferior."
Falso,Guillermo Pereyra: “El mínimo de los jubilados no se incrementa como el salario mínimo”
Falso,FALSOEl senador utilizó este dato para rechazar una alianza con el Gobierno y criticar aumentos menores en las jubilaciones que en el salario mínimo. Tanto la última suba anunciada por Cristina Fernández de Kirchner como las anteriores estuvieron siempre por encima del aumento de ese salario.
Verdadero,"Randazzo: “El parque automotor, en los últimos diez años, (…) prácticamente se duplicó”"
Verdadero,"VERDADEROEl Ministro del Interior lo mencionó como un logro del Gobierno, aunque lo matizó por los problemas en la infraestructura que generó el crecimiento. Los datos son correctos."
Falso,"Capitanich, sobre el fallo de la Corte: “La Justicia debería también obligar a los medios a divulgar los actos de gobierno, como cuando se inaugura una vivienda”"
Falso,"Existe un principio de publicidad de los actos de gobierno, pero refiere a que los representantes deben hacer públicos sus actos y no actuar en secreto. Ni la Corte Suprema ni el Ejecutivo pueden obligar a los medios a difundir determinado contenido, salvo casos excepcionales como con la cadena nacional."
Falso,Ritondo: “Los legisladores porteños son los que menos cobran en todo el país”
Falso,"FALSOEl Vicepresidente 1º de la Legislatura respondió así a una nota de La Nación, que hablaba de un aumento mayor al 50% en los sueldos brutos de los legisladores. Sin embargo, hay al menos siete Cámaras de Diputados del país donde cobran menos que en la Ciudad."
Verdadero,"Massa: “Desde 2003 hasta acá, las tasas municipales son las que menos han acompañado la inflación”"
Verdadero,"VERDADERO, PERO…En el nivel municipal el incremento fue menor que en el nivel provincial y nacional, pero estuvo siempre por encima de la inflación. En los municipios bonaerenses, sin embargo, los ingresos crecieron por encima que la recaudación nacional en los últimos años. ADEMÁS...>Descentralización y nuevas tasas"
Verdadero,Rubinstein: “Hay más personas con sobrepeso que con desnutrición”
Verdadero,VERDADEROLa evolución de la obesidad en el mundo hoy la vuelve más frecuente que la falta de alimento.
Falso,"CFK: “No hay ningún sector en el que todos sus insumos sean importados, salvo el tema de celulares y electrodomésticos”"
Falso,"ENGAÑOSO La Presidenta criticó así el aumento de precios luego de la devaluación. Pero hay distintos sectores con una gran cantidad de partes producidas en otros países, aunque no sea la totalidad del producto. Además, existe un impacto indirecto del aumento del dólar en sectores que no necesariamente tienen sus costos en esta moneda."
Verdadero,"Bullrich: “Estamos cubriendo el 100% de las vacantes para los chicos que tienen 4 años o más, por encima del promedio de la OCDE”"
Verdadero,"VERDADERO, PERO...La cobertura escolar para chicos de 4 y 5 años de edad supera en la Ciudad a la de varios países desarrollados. Pero varios de esos países no priorizan el ingreso temprano en el sistema educativo. Además, el principal conflicto de vacantes en los colegios porteños ocurre entre los 0 y 3 años de edad."
Falso,Capitanich: “En este teléfono no hay ningún llamado del gobernador José Manuel De la Sota”
Falso,ENGAÑOSOEl jefe de Gabinete lo afirmó luego de las protestas policiales en Córdoba. Chequeado realizó en conjunto con La Voz del Interior un pedido de información pública sobre las comunicaciones de esos días para confirmar si el Gobierno de la Provincia pidió a tiempo asistencia a la Nación.
Falso,"Scioli: “El gobierno nacional fijó prioridades, creó 5 millones de puestos de trabajo”"
Falso,"ENGAÑOSOLa cifra de creación de empleos mencionada por el Gobernador de la Provincia de Buenos Aires no representa la cantidad de trabajadores que salieron de la desocupación en la última década. Si se toma el número de nuevos ocupados, la evolución es menor."
Verdadero,Altamira: “El 75% de los jubilados cobra la mínima de 2.477 pesos”
Verdadero,"VERDADERO, PERO…El dato es cierto, pero la mayoría de los jubilados que perciben el haber mínimo lo obtuvieron debido a medidas tomadas por el Gobierno nacional en esta década. Sin ellas, no gozarían de este beneficio."
Falso,Kicillof sobre la compra de dólares: “El mecanismo tendrá un sesgo hacia los que menos tienen”
Falso,"El ministro de Economía lo afirmó el domingo último. Sin embargo, las condiciones que se dieron a conocer hoy muestran que el 75% de los ocupados no podrá acceder a la divisa. Quienes podrán comprarla son los que tienen mayores ingresos."
Verdadero,La Nación: “En la Argentina muere más gente producto de un accidente de tránsito que a raíz de un hecho delictivo”
Verdadero,"VERDADEROEfectivamente, las víctimas fatales por hechos de tránsito superan a los homicidios producidos con intención. La situación no es exclusiva de la Argentina, sino que sucede en la mayoría de los países del mundo."
Falso,Moyano: “En este gobierno se duplicó la pobreza y la falta de trabajo”
Falso,"FALSOAunque no está claro a qué período se refirió el dirigente sindical, tanto desde 2003, cuando comenzó el gobierno de Néstor Kirchner; como desde 2007, cuando arrancó la Presidencia de Cristina Fernández, la pobreza y la desocupación descendieron, aunque a diferente ritmo."
Verdadero,Bossio: “La Argentina tiene la cobertura previsional más alta de la región”
Verdadero,"VERDADERO, PERO…El país cuenta con la mayor cobertura jubilatoria de América Latina, salvo por el caso de Bolivia, donde se trata de pensiones universales que no exigen aportes y el monto básico es más bajo."
Verdadero,Macri: “Este es el Gobierno que más impuestos cobró en la historia”
Verdadero,El dato mencionado por el jefe de Gobierno porteño es correcto. La Argentina es el país con mayor carga impositiva de América Latina. La Ciudad también registró una fuerte suba de su presión tributaria en los últimos años.
Falso,Solanas: “Ningún acuerdo de precios ha parado la inflación”
Falso,"DISCUTIBLENo hay consenso sobre la eficacia de estas medidas. En el país hubo varios y diferentes acuerdos. Algunos fracasaron y otros, tuvieron cierto éxito, aunque durante períodos limitados. Los especialistas destacan que puede ser un elemento útil dentro de un conjunto de políticas."
Verdadero,Capitanich: “Las convenciones colectivas de trabajo eran 200 en el año 2002 y ahora son aproximadamente 1500”
Verdadero,"VERDADEROEl jefe de Gabinete utilizó este dato para responder a los sindicatos que pidieron paritarias cada seis meses o, incluso, cada tres. Los datos oficiales muestran este aumento en la última década. Aunque desde 2010 se ve una merma en los convenios, los trabajadores alcanzados por estos se mantienen."
Verdadero,De Mendiguren: “La relación con China implica 90% de exportación en commodities contra 90% de importación en manufacturas”
Verdadero,VERDADEROEl intercambio comercial con el país asiático efectivamente muestra este desbalance.
Falso,"Piccardo: “En 2013 el subte tuvo 252 millones de pasajeros, un 7% más que el año anterior”"
Falso,"ENGAÑOSOLa cifra de aumento mencionada por el presidente de SBASE es correcta. Sin embargo, el incremento señalado se produjo en relación a 2012, el año de menor venta de pasajes de la última década."
Falso,Carrió: “Reutemann se saca fotos con Massa pero vota con el oficialismo”
Falso,"FALSOLa diputada de UNEN criticó a quienes “figuran como opositores en las fotos pero votan con Cristina” y se refirió al ex gobernador de Santa Fe. La afirmación respecto del comportamiento legislativo del senador es falsa, de acuerdo con las votaciones de la Cámara alta."
Falso,Colombi: “La Nación se está quedando con casi el 77 o 78% de los recursos”
Falso,DISCUTIBLEEl gobernador de Corrientes se refirió a la distribución de fondos en medio de la renegociación de la deuda provincial con el gobierno nacional. La veracidad de la frase depende de las transferencias que se consideren para evaluar la relación Nación-Provincias.
Verdadero,Macri: “Bajamos de más de 6 mil toneladas a 3.800 toneladas que tenemos que disponer”
Verdadero,"VERDADERO, PERO...Los envíos de la Ciudad a la Ceamse disminuyeron en las proporciones mencionadas con respecto a diciembre de 2012, y están en línea con el acuerdo de la CABA y la Provincia de Buenos Aires. Pero, aún así, las cantidades superan los límites establecidos en la Ley de Basura Cero."
Falso,"Rossi, sobre Milani: “La decisión está en el marco de la que hemos tomado cada vez que hemos impulsado un ascenso”"
Falso,"FALSOEl ministro de Defensa planteó que la aprobación del pliego del jefe del Ejército siguió los parámetros utilizados hasta el momento. Sin embargo, esta vez no fue tomada en cuenta la impugnación del CELS, como en años anteriores, y existe un caso similar al de Milani en el que el oficialismo rechazó el ascenso en el Senado."
Falso,Capitanich: “El gobierno nacional ha incorporado casi 10 mil megavatios en los últimos 10 años”
Falso,ENGAÑOSOLa cifra es menor a la mencionada por el Jefe de Gabinete y además es un aumento menor al de la década del ‘90. Los especialistas coinciden en que los problemas actuales están más ligados a la distribución que a la producción.
Falso,Pagni: “En los últimos años los empleados del Estado han ido perdiendo poder adquisitivo”
Falso,"DISCUTIBLELa evolución de los salarios públicos depende del indicador que se utilice para medirlo. El elegido por el periodista efectivamente muestra una disminución, pero indicadores alternativos reflejan un aumento real. ADEMÁS...> ¿Y en los diez años?"
Verdadero,"Duhalde, después de los aumentos a la Policía Bonaerense: “Los agentes representan [sólo] el 10% de los empleados provinciales”"
Verdadero,"VERDADEROEl ex presidente de la Nación utilizó este dato para dimensionar la crisis que podría tener el gobernador bonaerense, Daniel Scioli, en caso de que los otros sectores estatales pidan aumentos similares. Los datos coinciden con su afirmación."
Falso,Kicillof: “Prácticamente se duplicó la inversión de YPF desde que el Estado tiene el control”
Falso,"EXAGERADOLa inversión de la petrolera se incrementó en los términos mencionados por el ministro de Economía. Sin embargo, considerando la fluctuación del tipo de cambio, el aumento es menor en términos reales."
Verdadero,"Bonfatti, sobre los homicidios: “Un 16% es por disputas de narcotráfico”"
Verdadero,VERDADEROEl gobernador de Santa Fe aclaró que el problema de la violencia en su provincia es más amplio que los crímenes relacionados con el negocio de las drogas. Los datos sostienen esta afirmación.ESCUCHÁ CÓMO SE HIZO ESTE CHEQUEO:
Falso,Sileoni: “Casi ocho de cada diez alumnos argentinos de 15 años de edad comprende lo que lee”
Falso,"ENGAÑOSOEl ministro de Educación realizó una lectura singular de los resultados de la prueba de la OCDE. Si se utiliza la metodología del organismo, el número que mencionó es mucho menor y disminuyó con respecto a 2009."
Falso,"Sabbatella: “Hay más de cien mil puestos de trabajo, directos e indirectos, frutos de la aplicación de ley”"
Falso,FALSOLos números de creación de empleo están lejos de los citados por el titular de la AFSCA.
Falso,"Carrió: “Con esta reforma, en el accidente de Once el Estado no sería responsable”"
Falso,"EXAGERADOEs cierto que el proyecto sancionado por Diputados establece que el Estado no es responsable de los perjuicios ocasionados por prestadores de servicios públicos. Sin embargo, eso no cierra por completo la puerta a posibles demandas."
Verdadero,Capitanich defendió su gestión: “No es cierto que el 70% [de la población chaqueña] no tenga agua potable. Es falso”
Verdadero,"VERDADERO, PERO...El jefe de Gabinete desmintió así un dato que había sido difundido por el periodista Jorge Lanata. La población que no tiene agua potable en Chaco es mucho menor, pero la provincia se encuentra lejos de cumplir con las metas del milenio de la ONU."
Falso,Alak: “Los jueces son nombrados por el Consejo de la Magistratura”
Falso,"ENGAÑOSOEl ministro de Justicia respondió así el pedido de la Corte Suprema de que se cubran las vacantes en los tribunales del Norte del país. Aunque es cierto que el Consejo acumula atrasos, el Ejecutivo no está exento de responsabilidad."
Verdadero,Bossio: “Casi el 60% de chicos del país recibe fondos de la ANSES”
Verdadero,El porcentaje de menores de 18 años alcanzados por la Asignación Universal por Hijo (AUH) o por las asignaciones familiares coincide con el mencionado. La última actualización de los topes salariales incrementó la cantidad de chicos que reciben algún beneficio.
Falso,Etchevehere: “Estamos ordeñando la misma cantidad de leche que en 1999”
Falso,"EXAGERADOEl titular de la Sociedad Rural lo aseguró al referirse a los problemas con la producción de alimentos en el país. La producción actual supera la de fines de los ‘90, aunque no se registra una diferencia sustancial."
Verdadero,Capitanich: “Somos una provincia récord en materia de reducción de mortalidad infantil”
Verdadero,"VERDADEROEl gobernador de Chaco lo señaló como uno de los avances de su gestión, iniciada hace cinco años. Los datos confirman sus dichos."
Verdadero,“Tigre gasta más del quíntuple que la Provincia en publicidad en función de sus presupuestos”
Verdadero,"VERDADEROJuan Courel destacó este dato para responder a las críticas del intendente de Tigre y flamante diputado electo, Sergio Massa, al proyecto de Presupuesto presentado por el Poder Ejecutivo de la Provincia. Los datos oficiales respaldan su afirmación."
Falso,"Mussi, sobre la Cuenca Matanza-Riachuelo: “Estamos aproximadamente en un 50% de la solución”"
Falso,"INSOSTENIBLEEl Secretario de Medio Ambiente de la Nación ponderó su gestión en el Plan Integral de Saneamiento Ambiental de la Cuenca. Sin embargo, la ACUMAR no cuenta con un sistema de indicadores que permita medir su nivel de cumplimiento."
Falso,Esteban Bullrich: “En las escuelas que fueron tomadas bajó la inscripción”
Falso,"INSOSTENIBLEEl Ministro de Educación de la Ciudad quiso destacar así el impacto que tienen las tomas en la baja de la matrícula estatal. Sin embargo, con la información disponible, no existe evidencia estadística suficiente que relacione ambas variables."
Falso,Scioli: “En estos 10 años el país ha tenido el mayor crecimiento de los últimos 200 años”
Falso,"EXAGERADOEl Gobernador lo aseguró frente a un grupo de intendentes. Si bien el período iniciado en 2003 fue uno de los de mayor crecimiento, no es el más importante desde 1810."
Falso,Moreno: “Tres de cada diez productos se venden en los supermercados”
Falso,"FALSOEl funcionario argumentó así que no hay gran concentración en el comercio. Si se tienen en cuenta los grandes supermercados y los hipermercados, el peso en la venta es mayor a la expresada. ADEMÁS...> La concentración en otros países"
Falso,Sabbatella: “Nada de eso [la asignación discrecional de la pauta oficial] sucede en la Argentina”
Falso,FALSOEl titular de la AFSCA se refirió a este tema al hablar de las recomendaciones consignadas en el fallo de la Corte sobre la llamada “ley de medios”. Los datos oficiales y los fallos al respecto muestran que sí existe un reparto arbitrario de la pauta oficial en el país.
Falso,"Taiana: “Desde 2010, el Instituto de la Vivienda no ha construido ni una sola vivienda”"
Falso,"EXAGERADOEl IVC sí finalizó viviendas en los últimos años, pero fueron pocas, en comparación con otras provincias; además, el presupuesto destinado al área viene descendiendo en los últimos años."
Verdadero,"Taiana: “Los fondos para vivienda de 2013 alcanzaron sólo el 3,07% del total del presupuesto general”"
Verdadero,"VERDADERO El candidato a legislador del Frente para la Victoria (FpV) destacó este dato para criticar la política habitacional de la Ciudad. El porcentaje para 2012 coincide con su frase, pero el de 2013 es más bajo que el mencionado y viene descendiendo desde 2011."
Falso,Michetti: “Logramos en seis años que el 3% de inversión en Infraestructura pasara a ser el 23%”
Falso,"FALSOCuando Mauricio Macri asumió como jefe de Gobierno, el porcentaje del presupuesto destinado a Infraestructura era superior al mencionado por Michetti, y en ningún año de su gestión alcanzó el 23% del total."
Verdadero,Stolbizer: “Sólo el 20% de los que fueron detenidos tenían trabajo fijo cuando cometieron ese delito”
Verdadero,VERDADEROLa población carcelaria que tenía un empleo a tiempo completo al momento de ser detenida es la mencionada por la candidata.
Verdadero,Solanas: “El kirchnerismo en diez años no construyó un kilómetro de vía”
Verdadero,"VERDADERO, PERO...Los datos disponibles y los expertos coinciden en que la red ferroviaria no se amplió. Pero también mencionan que se debe considerar el debate sobre si es necesario realizar nuevas vías o utilizar las ya existentes que están sin funcionar."
Falso,"Filmus: “[Logramos] la incorporación de 2,5 millones de personas a una jubilación”"
Falso,"EXAGERADOEl candidato a senador se referió a los logros de gestión del sistema previsional. Si bien aumentó la cobertura, los número no alcanzan los citados."
Verdadero,Solanas: “Argentina hoy es el tercer exportador mundial de cocaína”
Verdadero,"Michetti: “Nosotros trabajamos por un país donde los chicos de 15 años comprendan lo que leen, y no sólo la mitad de ellos como pasa hoy”"
Verdadero,"VERDADERO, PERO...Los datos muestran que la mitad de los jóvenes no adquieren los conocimientos mínimos para desenvolverse. Pero este universo incluye a jóvenes con distintos niveles de dificultad para comprender un texto."
Falso,"Filmus: “[Según datos del FMI] la Argentina, después de China y la India, es el país que más va a crecer [en 2013]”"
Falso,"FALSOEl candidato a senador por la Ciudad citó información del organismo internacional para afirmar que el país sería uno de los de mayor crecimiento. Los datos, sin embargo, muestran que la Argentina crecerá por debajo de muchos países."
Verdadero,Carrió: “La única vez que la Argentina pudo sostener un crecimiento económico sostenido fue desde el año 1860 a 1930”
Verdadero,"VERDADERO, PERO... El país logró, durante ese período, un crecimiento que no volvió a registrarse. Sin embargo, la candidata omite algunas caracterìsticas de este lapso, como las crisis recurrentes, el endeudamiento público y la concentración de la riqueza."
Falso,Binner: “Tenemos la mortalidad infantil y materna más baja del país”
Falso,"FALSOSi bien Santa Fe redujo la mortalidad infantil y materna durante la gestión de Hermes Binner al frente de la Gobernación, la Provincia no ocupa los primeros puestos en ninguno de los dos indicadores. Además, varias provincias lograron una reducción mayor en esos cuatro años."
Falso,Massa: “Hay una caída del 80% del robo automotor en cinco años” en Tigre
Falso,"EXAGERADOLos datos disponibles muestran que la reducción fue de diez puntos menos al porcentaje que mencionó el candidato del Frente Renovador. De todas maneras, Tigre logró una importante baja de este delito y es el que más consiguió reducirlo en la Zona Norte.ADEMÁS...>Lomas de Zamora y el robo de autos"
Falso,"Urtubey: “[El voto electrónico] es un sistema muy sencillo, que da certezas y garantías”"
Falso,ENGAÑOSOEl voto electrónico es discutido en el mundo y varios ejemplos muestran que este sistema de sufragio no es sinónimo de transparencia.
Falso,Cobos: “El 85% de los detenidos no terminó los estudios primarios”
Falso,"EXAGERADOEl porcentaje de personas privadas de su libertad que no finalizó la primaria está lejos del mencionado por Cobos. Pese a esto, el número mencionado por el candidato mendocino coincide con los presos que no terminaron los ciclos de educación obligatorios, que alcanzan al Secundario."
Falso,Julio Pereyra: “En cloacas estamos cerca del 70% y en agua potable cerca del 100%”
Falso,"FALSOEl intendente de Florencio Varela buscó descalificar así un informe del programa ""Periodismo Para Todos"" que puso en evidencia la falta de servicios básicos en gran parte de la población del municipio. Sin embargo, la cobertura de cloacas y agua potable en el distrito es menor a la mencionada por Pereyra."
Falso,Macri: “Por primera vez en 30 años se anotan más chicos en la escuela pública -primaria y jardín- que en la privada”
Falso,"EXAGERADOEl Jefe de Gobierno afirmó algo que no es estrictamente verdadero. No es la primera vez desde 1983 en la que matrícula estatal de la Ciudad aumentó más que la privada, pero sí lo es desde 2003."
Verdadero,Lousteau: “En los últimos dos años no se han generado puestos de trabajo casi en el sector privado”
Verdadero,VERDADEROLa creación de empleos en el sector privado fue cayendo a medida que avanzó la década.
Falso,Sileoni: “Todas las cifras de la educación argentina hoy son mejores de las que estaban”
Falso,"EXAGERADOLa mayoría de los indicadores muestran una mejora. Sin embargo, hay otros que se mantienen estables, y además hay objetivos de la Ley de Financiamiento Educativo que no se cumplieron."
Falso,Binner: “El 40% de los niños y adolescentes [de 0 a 17 años] son pobres”
Falso,DISCUTIBLEEl candidato a diputado nacional por Santa Fe lo afirmó para cuestionar la referencia a la “década ganada”. No está claro que la afirmación sea verdadera o no. La falta de estadísticas oficiales confiables sobre pobreza provoca que la conclusión dependa de qué fuente alternativa se tome.
Verdadero,"Yauhar: “Venimos sosteniendo una producción importantísima, alrededor de los 12 mil millones de litros de leche”"
Verdadero,"VERDADERO, PERO...La cifra mencionada por el funcionario es cercana a la publicada por el Ministerio de Agricultura para el año 2012 y representa una cifra récord de producción lechera. Sin embargo, en los primeros meses de 2013 se observa una caída."
Falso,"Feletti: “Si uno mira todos los años previos [el presupuesto] se ha venido cumpliendo, punto más, punto menos”"
Falso,"FALSO Si se analizan variables como el crecimiento y la inflación, las proyectadas en el Presupuesto en los últimos años estuvieron lejos de lo registrado finalmente."
Verdadero,"Según CFK, el sistema argentino de interconexión eléctrica se expandió 5.000 km"
Verdadero,"VERDADEROEl crecimiento expresado por la jefa de Estado es verdadero. Si se considera el último anuncio, la red de alta tensión en la Argentina se expandió en 4800 kilómetros desde 2003. Y la mayor parte de este crecimiento se produjo entre 2007 y 2013."
Falso,Petrella: “Somos el primer gobierno en entregar títulos de propiedad en villas y buscar incorporarlas en la Ciudad”
Falso,"ENGAÑOSOLa gestión actual fue la primera en otorgar escrituras en la ex Villa 19, como dijo el candidato del PRO. Sin embargo, la frase parte de una premisa falsa: que la regularización implica per se beneficios en las condiciones de la vivienda. De las seis leyes de urbanización que tiene la Ciudad, todas fueron incumplidas, incluso la de la Villa 31 votada durante la gestión Macri."
Falso,Juez: “Córdoba se convirtió en la primera cocina de cocaína del país”
Falso,"INSOSTENIBLENo existe un estudio específico que permita sostener esta afirmación. Los últimos datos oficiales corresponden al período 2000-2006, y ubican a Córdoba en segundo lugar, luego de la Provincia de Buenos Aires, pero el mismo informe aclara que no son representativos del total país."
Verdadero,Scioli: “Los giros del Gobierno provincial a los municipios aumentaron un 50% en un año”
Verdadero,"VERDADEROLa afirmación del Gobernador de la Provincia de Buenos Aires coincide con los datos disponibles. Y es el resultado de tomar la transferencia de fondos a los municipios en lo que va de 2013, en comparación con el mismo período de 2012."
Falso,Sapag: “El 95% del agua de Neuquén va a parar al mar. Solamente se va a usar el 1% del agua que se va al mar para estos desarrollos”
Falso,"ENGAÑOSOEs cierto que el proyecto de Loma La Lata requiere una cantidad ínfima del agua de la provincia. Sin embargo, las principales críticas al fracking refieren a la contaminación del agua más que a su excesivo uso."
Verdadero,Lozano: “Dicen que van a gravar la renta pero en realidad van a gravar la rentita”
Verdadero,VERDADEROEl proyecto enviado por el oficialismo al Congreso sólo grava una parte de una de las seis actividades económicas que están exentas del pago de Ganancias.
Falso,Berni: “En casi todos los delitos (…) hay involucrados menores”
Falso,"INSOSTENIBLENo existe información oficial disponible que permita sostener la afirmación del Secretario de Seguridad de la Nación. Las fuentes alternativas, de alcance local, muestran que los crímenes cometidos por menores de 18 años representan un porcentaje menor del total.ADEMÁS...>Baja de imputabilidad de hecho"
Falso,"Naidenoff: “El 67% de los chicos que son explotados, son explotados o trabajan en el hogar, o están bajo la dependencia de un familiar”"
Falso,INSOSTENIBLEEl senador radical mencionó este dato para oponerse a una ley sancionada en marzo de 2013. Pero el cálculo realizado por Naidenoff tiene errores metodológicos y está desactualizado.
Verdadero,Sapag: “Nosotros tenemos la legislación ambiental [petrolera] más exigente de la República”
Verdadero,"VERDADEROEfectivamente, Neuquén, a diferencia de otras provincias del Sur, cuenta con normas específicas de explotación hidrocarburífera que van más allá de la protección nacional. Un ejemplo es el reciente decreto que regula la técnica del fracking."
Falso,"CFK: “Tenemos un país donde se permite (…) realizar tareas de cabotaje a empresas extranjeras, cosa que no es recíproca”"
Falso,"FALSOLa Argentina no permite que empresas de otro país realicen servicios de cabotaje en territorio nacional. En Chile, en cambio, sí se acepta que las líneas aéreas extranjeras operen en el mercado doméstico."
Falso,Solanas: “La Ley de Glaciares no se ejecuta”
Falso,"EXAGERADOEl inventario de Glaciares que ordena realizar la ley se está llevando a cabo, pero no se han respetado los plazos ni la prioridad de ciertas áreas en las que se realizan actividades prohibidas, como la minería.ADEMÁS...>El caso de San Juan"
Falso,"Lanata: “Sacaron a Seychelles de la lista de paraísos fiscales. (…) Era un paraíso fiscal, después dejó de serlo”"
Falso,"FALSOLa Isla de Seychelles continúa formando parte del listado de paraísos fiscales reconocido por la Argentina. Eso es así, al menos, hasta tanto la AFIP publique una nueva nómina de países cooperadores en materia de intercambio de información fiscal. Se desprende del Decreto 589/2013 y de lo que interpretan los especialistas consultados para este chequeo."
Falso,"Zaffaroni: “En la Ciudad, si se excluyen los homicidios en las villas, habría 3,5 muertos cada cien mil habitantes, (…) el mismo indicador que en Europa”"
Falso,"EXAGERADOEs cierto que si se excluyen los barrios de emergencia del cálculo, la tasa de homicidios es baja, pero es un punto superior a la que mencionó el Ministro de la Corte Suprema, que equivale a casi 30 homicidios más."
Verdadero,Scioli: “Tigre es un municipio que tiene un 40% de superficie de barrios cerrados”
Verdadero,"VERDADEROEl municipio que gobierna Sergio Massa posee una gran parte de su superficie continental ocupada por barrios privados, que alcanza ese porcentaje. El poder de policía del Estado es menor dentro de estos espacios."
Falso,Michetti: “Hemos logrado hacer 31 escuelas nuevas en la Ciudad de Buenos Aires”
Falso,"ENGAÑOSOLa afirmación coincide con una lista oficial del Ministerio de Educación de la Ciudad de Buenos Aires. Pero este total incluye establecimientos iniciados por gestiones anteriores, y, además, el Gobierno de la Ciudad no terminó otras escuelas que se había comprometido a construir."
Falso,Carrió: “La corrupción es la madre de la pobreza”
Falso,DISCUTIBLEExisten distintas posiciones respecto del vínculo que existe entre corrupción y pobreza y no hay datos que confirmen una relación directa.
Falso,CFK: “La inversión en salud pública creció 10 veces en el Presupuesto”
Falso,"Durante la gestión iniciada en 2003 las partidas presupuestarias sanitarias aumentaron, pero los incrementos no llegaron a multiplicarse por diez. Además, la participación de Salud en el presupuesto total bajó."
Falso,Prat Gay: “Cuando fui Presidente del Banco Central asumí con una inflación del 40%. La bajamos al 4% en un año”
Falso,"ENGAÑOSOLa afirmación del candidato a senador por Juntos coincide con los datos. Pero la tendencia a la baja se inició durante la presidencia anterior a la de Prat Gay en el Banco Central, y fue consecuencia de medidas adoptadas con anterioridad a su gestión."
Verdadero,Frente de Izquierda: “El 75% de los jubilados cobra 2150 pesos”
Verdadero,"VERDADERO, PERO... El dato que menciona el spot es cierto, pero la mayoría de los jubilados que perciben el haber mínimo lo obtuvieron debido a medidas tomadas por el Gobierno nacional en esta década. Sin ellas, no gozarían de este beneficio."
